,kind,etag,id,publishedAt,channelId,title,description,thumbnails,channelTitle,tags,categoryId,liveBroadcastContent,localized,defaultAudioLanguage,defaultLanguage,duration,dimension,definition,caption,licensedContent,contentRating,projection,viewCount,likeCount,favoriteCount,commentCount
22,youtube#video,-0QzM6QIcpCFq9GDLryrRkyvcNQ,2YiZrIJzUsk,2020-01-22T01:00:01Z,UCCq9w9rG51vZxWPxLNB04mQ,[EBS 수학의 답] 다항식의 인수분해 - 4. 인수분해공식(2)-합차의 곱을 이용한 인수분해(2),"중학 수학은 어렵고 답답하다? 그 고민, EBS 수학의 답으로 시~원하게 타파! 
① 중학 수학의 기본 개념, 빈출 유형, 증명의 해답! 
② 수학을 잘하고 싶은 모든 학생들에게 최고의 샘들이 ‘콕 짚어주는’ 성적 향상의 절대 비법! ③ 짧다! 꼭 필요한 것만 있다! EBS 수학 족집게 짤강 
④ 필요할 때 찾아보고! 한꺼번에 몰아보고! EBS 수학의 답으로 수학 실력 완성! 
자신있습니다! 안 보면 나만 손해! 지금 바로 클릭★


더 많은 ★수학의 답★이 궁금하다면? ▶ http://bit.ly/2m390sK
EBS 중학과 함께 언제 어디서나 열공! ▶ https://mid.ebs.co.kr/
EBS 교재로 내 공부실력을 UP↑ UP↑ ▶ http://bit.ly/2m432rz

#손석민 #수학잘하는법 #수학_고민_해결책_EBS_수학의답","{'default': {'url': 'https://i.ytimg.com/vi/2YiZrIJzUsk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/2YiZrIJzUsk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/2YiZrIJzUsk/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/2YiZrIJzUsk/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/2YiZrIJzUsk/maxresdefault.jpg', 'width': 1280, 'height': 720}}",EBS Learning,"['EBS', 'EBS learning', 'EBS 교육', '수능', '시험', '수학의답', '중학수학', '이지연', '손석민', '짤강', '수학공부법', '수학잘하는법', '내신완성', '중간고사', '기말고사', '수학개념', '개념정리', '빈출유형', '유형정리', '수답중3', '452']",27,none,"{'title': '[EBS 수학의 답] 다항식의 인수분해 - 4. 인수분해공식(2)-합차의 곱을 이용한 인수분해(2)', 'description': '중학 수학은 어렵고 답답하다? 그 고민, EBS 수학의 답으로 시~원하게 타파! \n① 중학 수학의 기본 개념, 빈출 유형, 증명의 해답! \n② 수학을 잘하고 싶은 모든 학생들에게 최고의 샘들이 ‘콕 짚어주는’ 성적 향상의 절대 비법! ③ 짧다! 꼭 필요한 것만 있다! EBS 수학 족집게 짤강 \n④ 필요할 때 찾아보고! 한꺼번에 몰아보고! EBS 수학의 답으로 수학 실력 완성! \n자신있습니다! 안 보면 나만 손해! 지금 바로 클릭★\n\n\n더 많은 ★수학의 답★이 궁금하다면? ▶ http://bit.ly/2m390sK\nEBS 중학과 함께 언제 어디서나 열공! ▶ https://mid.ebs.co.kr/\nEBS 교재로 내 공부실력을 UP↑ UP↑ ▶ http://bit.ly/2m432rz\n\n#손석민 #수학잘하는법 #수학_고민_해결책_EBS_수학의답'}",ko,,PT7M31S,2d,hd,false,True,{},rectangular,8382,77,0,1
23,youtube#video,cceMxeES9wITkrYHFO_iGex9Jvc,tGCqt4nGPBE,2022-09-28T16:42:02Z,UCV4XuenpJxTsWZuAH5Z3d8Q,1-3-01.인수분해 [개념원리 수학(상)],#고1수학#수학개념끝판왕#개념정리,"{'default': {'url': 'https://i.ytimg.com/vi/tGCqt4nGPBE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/tGCqt4nGPBE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/tGCqt4nGPBE/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/tGCqt4nGPBE/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/tGCqt4nGPBE/maxresdefault.jpg', 'width': 1280, 'height': 720}}",올인수학tv[고등관],,22,none,"{'title': '1-3-01.인수분해 [개념원리 수학(상)]', 'description': '#고1수학#수학개념끝판왕#개념정리'}",,,PT42M26S,2d,hd,false,False,{},rectangular,257,7,0,0
24,youtube#video,Fh5JP5LY5gPhxQ6Eco73QhLUgp8,NF64LXVu1xo,2020-01-18T00:30:00Z,UCCq9w9rG51vZxWPxLNB04mQ,[EBS 수학의 답] 다항식의 인수분해 - 3. 인수분해공식(2)-합차의 곱을 이용한 인수분해(1),"중학 수학은 어렵고 답답하다? 그 고민, EBS 수학의 답으로 시~원하게 타파! 
① 중학 수학의 기본 개념, 빈출 유형, 증명의 해답! 
② 수학을 잘하고 싶은 모든 학생들에게 최고의 샘들이 ‘콕 짚어주는’ 성적 향상의 절대 비법! ③ 짧다! 꼭 필요한 것만 있다! EBS 수학 족집게 짤강 
④ 필요할 때 찾아보고! 한꺼번에 몰아보고! EBS 수학의 답으로 수학 실력 완성! 
자신있습니다! 안 보면 나만 손해! 지금 바로 클릭★


더 많은 ★수학의 답★이 궁금하다면? ▶ http://bit.ly/2m390sK
EBS 중학과 함께 언제 어디서나 열공! ▶ https://mid.ebs.co.kr/
EBS 교재로 내 공부실력을 UP↑ UP↑ ▶ http://bit.ly/2m432rz

#손석민 #수학잘하는법 #수학_고민_해결책_EBS_수학의답","{'default': {'url': 'https://i.ytimg.com/vi/NF64LXVu1xo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/NF64LXVu1xo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/NF64LXVu1xo/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/NF64LXVu1xo/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/NF64LXVu1xo/maxresdefault.jpg', 'width': 1280, 'height': 720}}",EBS Learning,"['EBS', 'EBS learning', 'EBS 교육', '수능', '시험', '수학의답', '중학수학', '이지연', '손석민', '짤강', '수학공부법', '수학잘하는법', '내신완성', '중간고사', '기말고사', '수학개념', '개념정리', '빈출유형', '유형정리', '수답중3', '451']",27,none,"{'title': '[EBS 수학의 답] 다항식의 인수분해 - 3. 인수분해공식(2)-합차의 곱을 이용한 인수분해(1)', 'description': '중학 수학은 어렵고 답답하다? 그 고민, EBS 수학의 답으로 시~원하게 타파! \n① 중학 수학의 기본 개념, 빈출 유형, 증명의 해답! \n② 수학을 잘하고 싶은 모든 학생들에게 최고의 샘들이 ‘콕 짚어주는’ 성적 향상의 절대 비법! ③ 짧다! 꼭 필요한 것만 있다! EBS 수학 족집게 짤강 \n④ 필요할 때 찾아보고! 한꺼번에 몰아보고! EBS 수학의 답으로 수학 실력 완성! \n자신있습니다! 안 보면 나만 손해! 지금 바로 클릭★\n\n\n더 많은 ★수학의 답★이 궁금하다면? ▶ http://bit.ly/2m390sK\nEBS 중학과 함께 언제 어디서나 열공! ▶ https://mid.ebs.co.kr/\nEBS 교재로 내 공부실력을 UP↑ UP↑ ▶ http://bit.ly/2m432rz\n\n#손석민 #수학잘하는법 #수학_고민_해결책_EBS_수학의답'}",ko,,PT5M18S,2d,hd,false,True,{},rectangular,16006,142,0,0
25,youtube#video,pk8yM93zXq2eTlZxUL86SAcHJls,PFHxdyefxiY,2020-04-23T01:47:29Z,UCz3u3Mmt7LeE8sGCbM5zbMw,실력 수학의 정석 수학(상) 2-1. 인수분해의 기본 공식,"실력 수학의 정석 수학(상) 2-1. 인수분해의 기본 공식 / 강의 : 차현우 선생님

본 강의는 수학 학습에 도움을 주기 위하여 수학의 정석 공식 홈페이지 성지닷컴에서 제공하는 개념 강의입니다.

본 강의는 온라인 개학에 따른 학교 수업 목적으로만 사용 가능하며, 다른 목적으로 사용할 경우 저작권 침해에 해당될 수 있으므로 이에 대한 주의를 부탁드립니다.

출처 : 수학의 정석 공식 홈페이지 성지닷컴 (www.sungji.com)","{'default': {'url': 'https://i.ytimg.com/vi/PFHxdyefxiY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/PFHxdyefxiY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/PFHxdyefxiY/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/PFHxdyefxiY/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/PFHxdyefxiY/maxresdefault.jpg', 'width': 1280, 'height': 720}}",성지닷컴,,27,none,"{'title': '실력 수학의 정석 수학(상) 2-1. 인수분해의 기본 공식', 'description': '실력 수학의 정석 수학(상) 2-1. 인수분해의 기본 공식 / 강의 : 차현우 선생님\n\n본 강의는 수학 학습에 도움을 주기 위하여 수학의 정석 공식 홈페이지 성지닷컴에서 제공하는 개념 강의입니다.\n\n본 강의는 온라인 개학에 따른 학교 수업 목적으로만 사용 가능하며, 다른 목적으로 사용할 경우 저작권 침해에 해당될 수 있으므로 이에 대한 주의를 부탁드립니다.\n\n출처 : 수학의 정석 공식 홈페이지 성지닷컴 (www.sungji.com)'}",,,PT18M9S,2d,hd,false,False,{},rectangular,924,12,0,0
26,youtube#video,mbE2gQ_eXDhN03Ib4Rv2oNfPR14,XSQdJ9dPn8w,2022-11-01T07:12:26Z,UCAgFyrAQPisZaJbOAwzM6aw,마더텅 | 고등수학 3800제 수학(상) | 03. 인수분해 Step.1~2 (우수종 선생님),"교재 풀이 관련 질문은 아래 링크 Q&A게시판에 남겨주세요! 
▶Q&A 게시판: https://www.toptutor.co.kr/qna/index.jsp

풀이 동영상 강의 무료 제공!
내신 및 수능 1등급에 꼭 필요한 기출문제 정복 프로젝트!
기출문제집의 친절하고 자세한 해설에 동영상 강의를 더했다!

00:00 인수분해
04:43 인수분해 공식(1)
06:10 인수분해 공식(2)
07:36 문제풀이
11:37 복잡한 식의 인수분해(1)
12:10 문제풀이
18:40 복잡한 식의 인수분해(2)
22:00 문제풀이","{'default': {'url': 'https://i.ytimg.com/vi/XSQdJ9dPn8w/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/XSQdJ9dPn8w/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/XSQdJ9dPn8w/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/XSQdJ9dPn8w/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/XSQdJ9dPn8w/maxresdefault.jpg', 'width': 1280, 'height': 720}}",마더텅 고등,"['수학', '기출', '수학기출', '우수종', '손광현', '최희남', '마더텅', '입시', '고3', '수리', '기출문제', '대학교', '대학입시', '마더텅출판사', '수능', '수학2', '미적분1', '미적분2', '기하와 벡터', '확률과 통계', '최고난도', '수능기출', '해설강의', '해설', '[마더텅]', '학평', '모평', '수학일타강사', '학력평가', '모의평가', '사관학교', '강산', '최주영', '김유경', '김유진', '조은오', '조은성', '김진희', '이미정', '김태욱', '영어', '영어기출', '김보현', '오현진', '어법어휘', '독해', '문법', '경찰대', '한국사', '물리', '화학', '생물', '정치와 법', '사회문화', '생활과 윤리', '윤리', '국어', '생명과학', '김은희', '고낙기', '김준창', '배준호']",27,none,"{'title': '마더텅 | 고등수학 3800제 수학(상) | 03. 인수분해 Step.1~2 (우수종 선생님)', 'description': '교재 풀이 관련 질문은 아래 링크 Q&A게시판에 남겨주세요! \n▶Q&A 게시판: https://www.toptutor.co.kr/qna/index.jsp\n\n풀이 동영상 강의 무료 제공!\n내신 및 수능 1등급에 꼭 필요한 기출문제 정복 프로젝트!\n기출문제집의 친절하고 자세한 해설에 동영상 강의를 더했다!\n\n00:00 인수분해\n04:43 인수분해 공식(1)\n06:10 인수분해 공식(2)\n07:36 문제풀이\n11:37 복잡한 식의 인수분해(1)\n12:10 문제풀이\n18:40 복잡한 식의 인수분해(2)\n22:00 문제풀이'}",,,PT25M59S,2d,hd,false,False,{},rectangular,85,0,0,0
27,youtube#video,KN9w5cFPVnhONfCP96XdVPKeSAQ,58t241DMBVI,2020-05-13T14:34:46Z,UCKH3-N9W3BHerlnTOnYJNdA,"[고1수학] 인수정리를 이용한 인수분해, 중단원 마무리 (미래엔 교과서)","인수분해 공식으로도 풀리지 않는 인수분해 문제는 치환을 이용하거나 내림차순 방법을 쓰는데요. (이전 동영상인 인수분해(1) 참고하기)
그보다 더 꿀같은 방법! “인수정리를 이용한 인수분해”를 꼭 알아두세요 :)

이 영상에 나온 문제는 모두 미래엔 교과서 고등수학 출처입니다^.^
질문은 언제나 환영해요. 열공!^^","{'default': {'url': 'https://i.ytimg.com/vi/58t241DMBVI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/58t241DMBVI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/58t241DMBVI/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/58t241DMBVI/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/58t241DMBVI/maxresdefault.jpg', 'width': 1280, 'height': 720}}",민주쌤의 수학교실,,27,none,"{'title': '[고1수학] 인수정리를 이용한 인수분해, 중단원 마무리 (미래엔 교과서)', 'description': '인수분해 공식으로도 풀리지 않는 인수분해 문제는 치환을 이용하거나 내림차순 방법을 쓰는데요. (이전 동영상인 인수분해(1) 참고하기)\n그보다 더 꿀같은 방법! “인수정리를 이용한 인수분해”를 꼭 알아두세요 :)\n\n이 영상에 나온 문제는 모두 미래엔 교과서 고등수학 출처입니다^.^\n질문은 언제나 환영해요. 열공!^^'}",ko,ko,PT32M5S,2d,hd,false,False,{},rectangular,268,4,0,1
28,youtube#video,LBeQ83LWzpEMfH4o5NAoEPtwjkw,45DOqCUYze0,2021-03-28T06:04:10Z,UCzRwVpnsQHaf3u_GGVmsXJA,큰 숫자 인수분해 쉽게 하는법,"#인수분해#올인수학tv#1학기커리큘럼
[개념원리 중학수학1-1]
https://youtube.com/playlist?list=PL9F4WSLHLeAP0Z2YUHqMD5x0RlGM1Ym6L
[개념원리 중학수학2-1]
https://youtube.com/playlist?list=PL9F4WSLHLeAOAS_iNVmPaiyZogjXZrrJ9
[개념원리 중학수학3-1]
https://youtube.com/playlist?list=PL9F4WSLHLeAMcYlBOjpYaGgRoH4Mm9ZwD
[개념원리 RPM 중학수학 1-1]
https://youtube.com/playlist?list=PL9F4WSLHLeAMfYW3aiq2Ns-yl07zheKKW
[개념원리 RPM 중학수학 2-1]
https://youtube.com/playlist?list=PL9F4WSLHLeAPqHnlP2v2AhirrbwnlXVPH
[개념원리 RPM 중학수학 3-1]
https://youtube.com/playlist?list=PL9F4WSLHLeAO5tNV1dbRp2MV1x4WQ99bJ
[특강] 중등 함수의 모든것
https://youtube.com/playlist?list=PL9F4WSLHLeAOdzF2rPy6L7QSLOFOZdapi","{'default': {'url': 'https://i.ytimg.com/vi/45DOqCUYze0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/45DOqCUYze0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/45DOqCUYze0/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/45DOqCUYze0/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/45DOqCUYze0/maxresdefault.jpg', 'width': 1280, 'height': 720}}",올인수학tv,['수학무료인강'],27,none,"{'title': '큰 숫자 인수분해 쉽게 하는법', 'description': '#인수분해#올인수학tv#1학기커리큘럼\n[개념원리 중학수학1-1]\nhttps://youtube.com/playlist?list=PL9F4WSLHLeAP0Z2YUHqMD5x0RlGM1Ym6L\n[개념원리 중학수학2-1]\nhttps://youtube.com/playlist?list=PL9F4WSLHLeAOAS_iNVmPaiyZogjXZrrJ9\n[개념원리 중학수학3-1]\nhttps://youtube.com/playlist?list=PL9F4WSLHLeAMcYlBOjpYaGgRoH4Mm9ZwD\n[개념원리 RPM 중학수학 1-1]\nhttps://youtube.com/playlist?list=PL9F4WSLHLeAMfYW3aiq2Ns-yl07zheKKW\n[개념원리 RPM 중학수학 2-1]\nhttps://youtube.com/playlist?list=PL9F4WSLHLeAPqHnlP2v2AhirrbwnlXVPH\n[개념원리 RPM 중학수학 3-1]\nhttps://youtube.com/playlist?list=PL9F4WSLHLeAO5tNV1dbRp2MV1x4WQ99bJ\n[특강] 중등 함수의 모든것\nhttps://youtube.com/playlist?list=PL9F4WSLHLeAOdzF2rPy6L7QSLOFOZdapi'}",,,PT6M27S,2d,hd,false,True,{},rectangular,1824,32,0,5
29,youtube#video,rwN56iPz1MyfmParMrOyQUOVrQE,cBWLpd0j8f8,2021-02-19T17:35:26Z,UC-q5a4co7ZF7HyP_2Z5-Fkg,수학3-2-4. 인수분해 (2),https://mathjk.tistory.com,"{'default': {'url': 'https://i.ytimg.com/vi/cBWLpd0j8f8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/cBWLpd0j8f8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/cBWLpd0j8f8/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/cBWLpd0j8f8/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/cBWLpd0j8f8/maxresdefault.jpg', 'width': 1280, 'height': 720}}",수악중독중학수학,"['중학수학', '수악중독']",22,none,"{'title': '수학3-2-4. 인수분해 (2)', 'description': 'https://mathjk.tistory.com'}",,,PT22M3S,2d,hd,false,True,{},rectangular,4192,46,0,0
30,youtube#video,gk8xgiWC12hfbNDvZDdjYcG4RCE,C6OrR8wpxk0,2022-01-08T03:00:04Z,UCkzbCw-4lXOl4Gf-AOrI_gw,인수분해를 빠르게 하려면 2가지만 확인하자!,"#수학 #인수분해 #스킬
대수론과 대수학에서, 인수분해(因數分解, factorization)는 주어진 정수 또는 다항식을 인수들의 곱셈 형식으로 만드는 것으로 전개와 상반된 개념입니다.
Script - https://rayc20.tistory.com/133

삼차방정식의 근의 공식은 삼차함수의 서로 다른 세 근을 찾을 수 있는 방법이 존재한다는데 의의가 있습니다. 사차방정식까지는 근의 공식이 존재하나 5차 이상의 방정식은 일반적인 근의 공식이 존재하지 않는다는 것이 아벨과 갈루아에 의해 증명되었습니다.

지롤라모 카르다노 (Girolamo Cardano, 1501~1576)는 이탈리아 파비아에서 태어난 수학자로 널리 알려져 있으나 본업은 의사였다. 아버지가 레오나르도 다 빈치의 친구였다고 한다. 삼차방정식의 근의 공식이야기가 유명하다. 타르탈리아가 먼저 삼차방정식의 근의 공식을 발견했는데 카르다노가 알려달라고 계속 쫓아다니자 근의 공식을 공개하지 않는다는 조건으로 공식을 알려주었으나 다음해 카르다노가 자신의 논문에 발표해버린다.(세상에 믿을새끼 하나도 없다) 눈뜨고 코베인 타르탈리아는 빡쳐서 삼차방정식 근의 공식의 저작권을 건 수학경기를 신청한다. 서로에게 문제를 내서 못푸는 사람이 지는 경기였는데 카르타노의 제자 루도비코 페라리가 삼차방정식의 해법을 이용해 사차방정식의 근의 공식도 구해내고 이를 통해 카르타노를 돕는다. 결과적으로 카르다노가 이기게 되고 삼차방정식의 근의공식은 카르다노 방법으로 불리게 된다. 삼차방정식의 근의 공식을 만들기 위해서는 오메가 즉 음수의 제곱근이 필요해서 허수의 개념을 처음으로 도입하게 된다. - https://youtu.be/f_kyq0vS4Ds?t=329","{'default': {'url': 'https://i.ytimg.com/vi/C6OrR8wpxk0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/C6OrR8wpxk0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/C6OrR8wpxk0/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/C6OrR8wpxk0/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/C6OrR8wpxk0/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Ray 수학,"['Shorts', '수학', '수행평가', 'math', 'ray', 'ray 수학', '전기', '전자', '데이터', '암호', '확률', '숫자', '이론', '게임', '분수', '생물', '기술', '화학', '계산', '방정식', '풀이', '규칙', '기능', '분석', '논리', '통계', '역학', '디지털', '가능성', '주제', '평가', '문제', '한계', '주기', '무한', '존재', '유일', '난제', '해답', '테스트', '코드', '모양', '과학', '컴퓨터', '시험', '교사', '선생님', '정석', '수능', '2021', '경제', '고1', '고2', '고3', '해법', 'ebs', '초등', '중등', '편입', '마플', '베다', 'ai', '학기', '교과서', '개념', '원리', '기초', '심화', '2022', '2023', '문제집', '모의고사', '평가원', '6월', '3월', '9월', '구몬', '지능', '인공지능', '특강', '특목고', '자사고', '과학고', '이과', '문과', '인도', '스토리', '레이', '레이수학', '물리', '기하', '미적분', '해석', '대수', '학원', '학교', '과목', '학생', '확통', '미적', '기출', '경시', 'KMO', '올림피아드', '재수', '서울', '수포자', '인강', '함수', '교육과정', '현우진', '우진', '윽건', '선택', '사고력', '생선']",27,none,"{'title': '인수분해를 빠르게 하려면 2가지만 확인하자!', 'description': '#수학 #인수분해 #스킬\n대수론과 대수학에서, 인수분해(因數分解, factorization)는 주어진 정수 또는 다항식을 인수들의 곱셈 형식으로 만드는 것으로 전개와 상반된 개념입니다.\nScript - https://rayc20.tistory.com/133\n\n삼차방정식의 근의 공식은 삼차함수의 서로 다른 세 근을 찾을 수 있는 방법이 존재한다는데 의의가 있습니다. 사차방정식까지는 근의 공식이 존재하나 5차 이상의 방정식은 일반적인 근의 공식이 존재하지 않는다는 것이 아벨과 갈루아에 의해 증명되었습니다.\n\n지롤라모 카르다노 (Girolamo Cardano, 1501~1576)는 이탈리아 파비아에서 태어난 수학자로 널리 알려져 있으나 본업은 의사였다. 아버지가 레오나르도 다 빈치의 친구였다고 한다. 삼차방정식의 근의 공식이야기가 유명하다. 타르탈리아가 먼저 삼차방정식의 근의 공식을 발견했는데 카르다노가 알려달라고 계속 쫓아다니자 근의 공식을 공개하지 않는다는 조건으로 공식을 알려주었으나 다음해 카르다노가 자신의 논문에 발표해버린다.(세상에 믿을새끼 하나도 없다) 눈뜨고 코베인 타르탈리아는 빡쳐서 삼차방정식 근의 공식의 저작권을 건 수학경기를 신청한다. 서로에게 문제를 내서 못푸는 사람이 지는 경기였는데 카르타노의 제자 루도비코 페라리가 삼차방정식의 해법을 이용해 사차방정식의 근의 공식도 구해내고 이를 통해 카르타노를 돕는다. 결과적으로 카르다노가 이기게 되고 삼차방정식의 근의공식은 카르다노 방법으로 불리게 된다. 삼차방정식의 근의 공식을 만들기 위해서는 오메가 즉 음수의 제곱근이 필요해서 허수의 개념을 처음으로 도입하게 된다. - https://youtu.be/f_kyq0vS4Ds?t=329'}",ko,,PT5M26S,2d,hd,true,True,{},rectangular,99184,1985,0,246
31,youtube#video,JZ81vi1tCyFWoE07JQUKQPypXWM,4BjR0bqDL3E,2016-04-06T06:20:26Z,UClrSKQiYNB0vXK8f6ghSZfA,3학년 10차시 인수분해공식1,,"{'default': {'url': 'https://i.ytimg.com/vi/4BjR0bqDL3E/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/4BjR0bqDL3E/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/4BjR0bqDL3E/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/4BjR0bqDL3E/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/4BjR0bqDL3E/maxresdefault.jpg', 'width': 1280, 'height': 720}}",10분수학,['인수분해'],22,none,"{'title': '3학년 10차시 인수분해공식1', 'description': ''}",,,PT7M25S,2d,hd,false,True,{},rectangular,14295,167,0,17
32,youtube#video,0tg6uOYzZ6gnhX8MFVDcKDMF0R0,5z1lGsd_o9c,2022-02-16T18:41:55Z,UClCODN4NM_hMsKOg86k3CUw,[중3수학] 다항식의 인수분해  / 이차항의 계수가 1인 이차식의 인수분해,"중학수학/ 이차항의 계수가 1인 이차식의 인수분해 공식을 알아봅니다.

#인수분해  #다항식의인수분해  #인수분해공식","{'default': {'url': 'https://i.ytimg.com/vi/5z1lGsd_o9c/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/5z1lGsd_o9c/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/5z1lGsd_o9c/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/5z1lGsd_o9c/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/5z1lGsd_o9c/maxresdefault.jpg', 'width': 1280, 'height': 720}}",해바라기 중학수학,"['인수분해', '인수분해하는법', '중3수학', '중학수학', '인수분해공식']",27,none,"{'title': '[중3수학] 다항식의 인수분해  / 이차항의 계수가 1인 이차식의 인수분해', 'description': '중학수학/ 이차항의 계수가 1인 이차식의 인수분해 공식을 알아봅니다.\n\n#인수분해  #다항식의인수분해  #인수분해공식'}",zxx,,PT5M59S,2d,hd,false,True,{},rectangular,1186,29,0,4
