,id,script,tokenize,NER-label,exist_label
171,3LQYGZjOUoA,여기자였을 때 예가 플러스마이너스면 번 플러스 한번 보게 되는 거니까 어차피 플러스 한 번 안 먹고 게 될 거라라는 걸 알 수가 있습니다,"['여기', '##자', '##였을', '때', '예', '##가', '플', '##러스', '##마이', '##너스', '##면', '번', '플', '##러스', '한번', '보게', '되는', '거니', '##까', '어차피', '플', '##러스', '한', '번', '안', '먹고', '게', '될', '거라', '##라는', '걸', '알', '수가', '있습니다']","['O', 'O', 'O', 'LOC-B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",['LOC']
172,3LQYGZjOUoA,됐죠,"['됐', '##죠']",['O'],[]
173,3LQYGZjOUoA,그래서 얘는 그냥 못했으면 되냐면 분의 의작 엄밀히 말하면 플러스마이너스의 요렇게 쓸 수가 있냐면 플러스 분해에 묵으로 쓸 수가 있는 거예요,"['그래서', '얘는', '그냥', '못했', '##으면', '되냐', '##면', '분', '##의', '의', '##작', '엄', '##밀', '##히', '말하면', '플', '##러스', '##마이', '##너스', '##의', '요', '##렇게', '쓸', '수가', '있냐', '##면', '플', '##러스', '분', '##해', '##에', '묵', '##으로', '쓸', '수가', '있는', '거예요']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
174,3LQYGZjOUoA,루트 제곱 이렇게 쓴 쓸 수 있는 겁니다,"['루', '##트', '제', '##곱', '이렇게', '쓴', '쓸', '수', '있는', '겁니다']","['O', 'O', 'O', 'O']",[]
175,3LQYGZjOUoA,근데 설명드렸듯이 뭐 플러스마이너스 플러스마이너스해 봤자,"['근데', '설명', '##드', '##렸', '##듯이', '뭐', '플', '##러스', '##마이', '##너스', '플', '##러스', '##마이', '##너스', '##해', '봤', '##자']","['O', 'O', 'O', 'ORG-B', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",['ORG']
176,3LQYGZjOUoA,이게 플러스에 플러스면 플러스플러스에 면면 플러스니까 결국은 플러스마이너스 거보겠다는 뜻입니다,"['이게', '플', '##러스', '##에', '플', '##러스', '##면', '플', '##러스', '##플', '##러스', '##에', '면', '##면', '플', '##러스', '##니까', '결국은', '플', '##러스', '##마이', '##너스', '거', '##보', '##겠다는', '뜻', '##입니다']","['O', 'O', 'O', 'O', 'ORG-B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG-B', 'O', 'O', 'O', 'O', 'O']","['ORG', 'ORG']"
177,3LQYGZjOUoA,그래서 그냥 이거를 요렇게 쓸 수가 있어요,"['그래서', '그냥', '이거', '##를', '요', '##렇게', '쓸', '수가', '있어요']","['O', 'O', 'O', 'O']",[]
178,3LQYGZjOUoA,요렇게 간단하게 쓸 수가 있습니다,"['요', '##렇게', '간단', '##하게', '쓸', '수가', '있습니다']","['O', 'O', 'O']",[]
179,3LQYGZjOUoA,이게 됩니까,"['이게', '됩니까']",['O'],[]
180,3LQYGZjOUoA,그래서 이것 자체를 보이 미풍분이 되어있네요,"['그래서', '이것', '자체를', '보이', '미', '##풍', '##분이', '되어', '##있네요']","['O', 'O', 'O', 'O', 'O']",[]
181,3LQYGZjOUoA,그래서 하나로 이 입은 에로 합쳐 쓰시면 플러스마이너스 루프 지재권회 씩 요렇게 쓸 수가 있는 겁니다,"['그래서', '하나로', '이', '입은', '에', '##로', '합쳐', '쓰', '##시면', '플', '##러스', '##마이', '##너스', '루', '##프', '지', '##재', '##권', '##회', '씩', '요', '##렇게', '쓸', '수가', '있는', '겁니다']","['O', 'O', 'O', 'O', 'ORG-B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",['ORG']
182,3LQYGZjOUoA,이해가 됩니까 무가가 그래서 값을 그냥 요시 그로부터 구해낼 수가 있어요,"['이해가', '됩니까', '무', '##가가', '그래서', '값', '##을', '그냥', '요', '##시', '그로', '##부터', '구해', '##낼', '수가', '있어요']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
183,3LQYGZjOUoA,이게 바로 이차방정식의 근의 공식입니다,"['이게', '바로', '이', '##차', '##방', '##정', '##식의', '근', '##의', '공식', '##입니다']","['O', 'O', 'O', 'O', 'O', 'O']",[]
184,3LQYGZjOUoA,그래서 정리를 해드리면요,"['그래서', '정리', '##를', '해', '##드리', '##면', '##요']","['O', 'O', 'O', 'O', 'O']",[]
185,3LQYGZjOUoA,이차방정식의 제곱 플러스입니다,"['이', '##차', '##방', '##정', '##식의', '제', '##곱', '플', '##러스', '##입니다']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
186,3LQYGZjOUoA,물론 이때 가이면 안 되겠죠,"['물론', '이때', '가', '##이면', '안', '되', '##겠죠']","['O', 'O']",[]
187,3LQYGZjOUoA,예크는는그냥공식을이용해서구해낼수있다는겁니다,"['예', '##크', '##는', '##는', '##그냥', '##공', '##식을', '##이용', '##해서', '##구', '##해', '##낼수', '##있다는', '##겁니다']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
188,3LQYGZjOUoA,이분의 뭐라고요,"['이분', '##의', '뭐라고', '##요']","['O', 'O', 'O']",[]
189,3LQYGZjOUoA,플러스마이너스 루트 제곱회 씩 요건 오크 해낼 수가 있어요,"['플', '##러스', '##마이', '##너스', '루', '##트', '제', '##곱', '##회', '씩', '요', '##건', '오', '##크', '해', '##낼', '수가', '있어요']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
190,3LQYGZjOUoA,얘가 무지막지하게 중요합니다,"['얘가', '무지', '##막', '##지', '##하게', '중요', '##합니다']","['O', 'O', 'O', 'O']",[]
191,3LQYGZjOUoA,그저 예이가 이차방정식 풀이에 있어서 이거 만병통치약입니다,"['그저', '예', '##이가', '이', '##차', '##방', '##정', '##식', '풀', '##이에', '있어서', '이거', '만', '##병', '##통', '##치', '##약', '##입니다']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'TRM-B', 'TRM-B', 'O', 'O', 'O']","['TRM', 'TRM']"
192,3LQYGZjOUoA,이제 색깔을 이렇게 열심히 하는 이유를 여러분들이 에이 이해하셨으면 좋겠어요,"['이제', '색깔', '##을', '이렇게', '열심히', '하는', '이유를', '여러분들', '##이', '에이', '이해', '##하셨', '##으면', '좋겠어요']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
193,3LQYGZjOUoA,내 제 심정을 지금 전달이 되었으면 좋겠습니다,"['내', '제', '심정', '##을', '지금', '전달', '##이', '되었으면', '좋겠습니다']","['O', 'O', 'O', 'O']",[]
194,3LQYGZjOUoA,이 그만큼 중요합니다,"['이', '그만큼', '중요', '##합니다']","['O', 'O']",[]
195,3LQYGZjOUoA,그럼 너다 이때 제곱회는 보다 크거나 같아야 되고요,"['그럼', '너', '##다', '이때', '제', '##곱', '##회는', '보다', '크', '##거나', '같아', '##야', '되고', '##요']","['O', 'NUM-B', 'ORG-I', 'O', 'O', 'O']",['NUM']
196,3LQYGZjOUoA,특히 제곱 에이스가 이되는 경우는 이 뒤 가로 없어지잖아요,"['특히', '제', '##곱', '에이', '##스가', '이', '##되는', '경우는', '이', '뒤', '가로', '없어지', '##잖아요']","['O', 'O', 'O', 'O', 'O', 'O']",[]
197,3LQYGZjOUoA,그래서는 부라는 중근을 갖게 된다는 것까지 여러분들이 아해 보시면 좋습니다,"['그래서', '##는', '부', '##라는', '중', '##근', '##을', '갖', '##게', '된다는', '것', '##까지', '여러분들', '##이', '아', '##해', '보', '##시면', '좋습니다']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
198,3LQYGZjOUoA,그쵸자그러면여태까지풀었던이차방정식뜰을잎은의공식을이용해서탄풀어낼수가있어예를들면우리제곱플러스이퀄영이라는요런이차방정식있었죠,"['그', '##쵸', '##자', '##그러', '##면', '##여', '##태', '##까지', '##풀', '##었던', '##이', '##차', '##방', '##정', '##식', '##뜰', '##을', '##잎', '##은', '##의', '##공', '##식을', '##이용', '##해서', '##탄', '##풀어', '##낼수', '##가', '##있어', '##예', '##를', '##들면', '##우리', '##제', '##곱', '##플', '##러스', '##이', '##퀄', '##영이', '##라는', '##요', '##런', '##이', '##차', '##방', '##정', '##식', '##있', '##었죠']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'CVL-B', 'CVL-B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'AFW-B', 'O', 'ORG-B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['CVL', 'CVL', 'AFW', 'ORG']"
199,3LQYGZjOUoA,자 여기서는 일입니다,"['자', '여기서', '##는', '일입니다']","['O', 'O', 'O']",[]
200,3LQYGZjOUoA,그저 가 이리 저 그다음 비는입니다,"['그저', '가', '이리', '저', '그다음', '비', '##는', '##입니다']","['O', 'O', 'O']",[]
201,3LQYGZjOUoA,그다음에는 의미입니다,"['그다음', '##에는', '의미', '##입니다']","['O', 'O', 'O']",[]
202,3LQYGZjOUoA,그럼깝다알고있으니까요거이용해서큰구해볼까요는곱하기분해에인데이거이니까그냥되겟죠,"['그럼', '##깝다', '##알고', '##있으니', '##까요', '##거', '##이용', '##해서', '##큰', '##구', '##해볼', '##까요', '##는', '##곱', '##하기', '##분해', '##에', '##인데', '##이거', '##이니까', '##그냥', '##되', '##겟', '##죠']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
203,3LQYGZjOUoA,플러스마이너스 루트 한 번에 갑시다 이를 제곱 화면입니다,"['플', '##러스', '##마이', '##너스', '루', '##트', '한', '번', '##에', '갑시다', '이를', '제', '##곱', '화면', '##입니다']","['LOC-B', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",['LOC']
204,3LQYGZjOUoA,아기 곱하기 곱하기 이렇게 될 거예요,"['아기', '곱', '##하기', '곱', '##하기', '이렇게', '될', '거예요']","['O', 'O', 'O', 'O']",[]
205,3LQYGZjOUoA,자 그러면 얘는 분의 누가 됩니까 플러스마이너스 루트의 됩니다,"['자', '그러면', '얘는', '분', '##의', '누가', '됩니까', '플', '##러스', '##마이', '##너스', '루', '##트', '##의', '됩니다']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
206,3LQYGZjOUoA,루트 일이 적고 무트 일은 일이니까 아내는 분의 일이에요,"['루', '##트', '일이', '적고', '무', '##트', '일은', '일이', '##니까', '아내', '##는', '분', '##의', '일이', '##에요']","['O', 'O', 'O', 'O', 'O', 'O']",[]
207,3LQYGZjOUoA,그럼 그러면 한 번은 누가 나오냐 하면 분의 가 나오고 한 번은 분의 안아 분의 가 나온 거죠,"['그럼', '그러면', '한', '번', '##은', '누가', '나오냐', '하면', '분', '##의', '가', '나오고', '한', '번', '##은', '분', '##의', '안', '##아', '분', '##의', '가', '나온', '거죠']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
208,3LQYGZjOUoA,따라서는이거나또는는얼마다일이다,"['따라서', '##는', '##이거나', '##또', '##는', '##는', '##얼마', '##다', '##일이다']","['O', 'O', 'O', 'O', 'O', 'O', 'DAT-B', 'O', 'O']",['DAT']
209,3LQYGZjOUoA,이렇게 그늘 구해낼 수가 있습니다,"['이렇게', '그', '##늘', '구해', '##낼', '수가', '있습니다']","['O', 'O', 'O', 'O']",[]
210,3LQYGZjOUoA,인수분해 하지 않고도 근의 공식을 이용하면 이게 가능하다는 거죠,"['인수', '##분해', '하지', '않고', '##도', '근', '##의', '공식', '##을', '이용', '##하면', '이게', '가능하다', '##는', '거죠']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
211,3LQYGZjOUoA,그렇죠 그다음에 예를 들면 이런 거 해봤습니다의 제곱 플러스 권력 얘도 근의 공식을 이용하면 한 번에 그를 구해낼 수가 있어요,"['그렇', '##죠', '그다음', '##에', '예를', '들면', '이런', '거', '해봤', '##습니다', '##의', '제', '##곱', '플', '##러스', '권력', '얘도', '근', '##의', '공식', '##을', '이용', '##하면', '한', '번', '##에', '그를', '구해', '##낼', '수가', '있어요']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
212,3LQYGZjOUoA,그럼 자 지금의 있는 일입니다,"['그럼', '자', '지금의', '있는', '일입니다']","['O', 'O']",[]
213,3LQYGZjOUoA,쥐는 얼마죠옵니다,"['쥐', '##는', '얼마', '##죠', '##옵니다']","['O', 'O', 'O']",[]
214,3LQYGZjOUoA,씬얼마요일이죠,"['씬', '##얼마', '##요일', '##이죠']","['DAT-B', 'O', 'O']",['DAT']
215,3LQYGZjOUoA,그러면은 한 번에 갈게요,"['그러면', '##은', '한', '번', '##에', '갈', '##게요']","['O', 'O', 'O', 'O']",[]
216,3LQYGZjOUoA,곱하기 불의에 플러스마이너스 루트 돼요의 제곱 아기 곱하기 곱하기 이렇게 됩니다,"['곱', '##하기', '불의', '##에', '플', '##러스', '##마이', '##너스', '루', '##트', '돼', '##요', '##의', '제', '##곱', '아기', '곱', '##하기', '곱', '##하기', '이렇게', '됩니다']","['DAT-B', 'O', 'TRM-B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['DAT', 'TRM']"
217,3LQYGZjOUoA,됐나요,"['됐', '##나요']",['O'],[]
218,3LQYGZjOUoA,예자 이렇게 되면의 그 노안이 뭐가 되냐 하먼 분의 요트에다가 요게 뭐가 되냐면 살을 빼는 거죠,"['예', '##자', '이렇게', '되면', '##의', '그', '노', '##안이', '뭐가', '되냐', '하', '##먼', '분', '##의', '요', '##트', '##에다가', '요', '##게', '뭐가', '되냐', '##면', '살', '##을', '빼', '##는', '거죠']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
219,3LQYGZjOUoA,발급은 더 이사가 됩니다,"['발급', '##은', '더', '이사가', '됩니다']","['O', 'O', 'O']",[]
220,3LQYGZjOUoA,그래서 누트가 돼요,"['그래서', '누', '##트가', '돼', '##요']","['O', 'O', 'O']",[]
221,3LQYGZjOUoA,한방에 구해지죠,"['한방에', '구해', '##지', '##죠']","['O', 'O', 'O']",[]
222,3LQYGZjOUoA,그럼 이거 아까 우리가 완전제곱식으로 바꾼 다음에 제곱근을 이용해서 풀었던 그 문제입니다,"['그럼', '이거', '아까', '우리가', '완전', '##제', '##곱', '##식으로', '바꾼', '다음에', '제', '##곱', '##근', '##을', '이용해서', '풀', '##었던', '그', '문제입니다']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
223,3LQYGZjOUoA,아까 아니라 지난 시간에 그저 요기 이렇게 한방에 구해진 걸 볼 수가 있습니다,"['아까', '아니라', '지난', '시간에', '그저', '요기', '이렇게', '한방에', '구해', '##진', '걸', '볼', '수가', '있습니다']","['O', 'O', 'O', 'O', 'O', 'O']",[]
224,3LQYGZjOUoA,그럼 이때에도 중요한 것은 요,"['그럼', '이때', '##에도', '중요한', '것은', '요']","['O', 'O']",[]
225,3LQYGZjOUoA,제곱근아니양수가됐다는것곡을보셔야됩니다,"['제', '##곱', '##근', '##아니', '##양', '##수가', '##됐다', '##는것', '##곡', '##을', '##보', '##셔야', '##됩니다']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
226,3LQYGZjOUoA,옛날 그러면 예를 들면 이런 돈 어떻게 될까요,"['옛날', '그러면', '예를', '들면', '이런', '돈', '어떻게', '될까요']","['O', 'O', 'O']",[]
227,3LQYGZjOUoA,맥스의 재고 기거에요,"['맥', '##스', '##의', '재고', '기', '##거에요']","['O', 'O', 'O']",[]
228,3LQYGZjOUoA,이것도 지난 시간에 풀었던 문제입니다,"['이것도', '지난', '시간에', '풀', '##었던', '문제입니다']","['O', 'O', 'O', 'O']",[]
229,3LQYGZjOUoA,이것도양변을으로나누어준다음에완전제곱꼴로바꿔서예제곱근이용해서그렇게해서값을구했는데자이것도간단합니다는입니다비는이정쓰이는입니다,"['이것도', '##양', '##변', '##을', '##으로', '##나', '##누', '##어준', '##다음', '##에', '##완전', '##제', '##곱', '##꼴', '##로', '##바꿔', '##서', '##예', '##제', '##곱', '##근', '##이용', '##해서', '##그렇게', '##해서', '##값을', '##구', '##했는데', '##자이', '##것도', '##간', '##단', '##합니다', '##는', '##입니다', '##비는', '##이', '##정', '##쓰', '##이는', '##입니다']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG-B', 'CVL-B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['ORG', 'CVL']"
230,3LQYGZjOUoA,너 그래 공식에 의하면은 곱하기 브레 에인데 비가이니까 그냥이겠죠,"['너', '그래', '공식', '##에', '의', '##하면', '##은', '곱', '##하기', '브', '##레', '에', '##인데', '비가', '##이니까', '그냥', '##이', '##겠죠']","['O', 'O', 'O', 'DAT-B', 'O', 'O', 'O', 'O', 'O']",['DAT']
231,3LQYGZjOUoA,플러스마이너스 루프요,"['플', '##러스', '##마이', '##너스', '루', '##프', '##요']","['AFW-I', 'O', 'O', 'O', 'O']",[]
232,3LQYGZjOUoA,뒤에 제곱 화면입니다,"['뒤에', '제', '##곱', '화면', '##입니다']","['O', 'O']",[]
233,3LQYGZjOUoA,아기 곱하기 곱하기 이렇게 되겠네요,"['아기', '곱', '##하기', '곱', '##하기', '이렇게', '되겠네요']","['O', 'O', 'O', 'O']",[]
234,3LQYGZjOUoA,됐습니까,"['됐', '##습니까']",['O'],[]
235,3LQYGZjOUoA,예자 그러면 얘는 분의에서 요게가 돼 대에 음수니까 덧셈이 됩니다,"['예', '##자', '그러면', '얘는', '분', '##의', '##에서', '요', '##게', '##가', '돼', '대', '##에', '음', '##수', '##니까', '덧', '##셈', '##이', '됩니다']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
236,3LQYGZjOUoA,그럼에다 가를 더하면 되는 걸 볼 수가 있어요,"['그럼', '##에다', '가', '##를', '더하면', '되는', '걸', '볼', '수가', '있어요']","['O', 'O', 'O', 'O']",[]
237,3LQYGZjOUoA,우투 이렇게 됩니다,"['우', '##투', '이렇게', '됩니다']","['O', 'O', 'O']",[]
238,3LQYGZjOUoA,자 이렇게 바뀐 옷에 우리가 지난 시간에 보통 그다음이랑 다른데요,"['자', '이렇게', '바뀐', '옷', '##에', '우리가', '지난', '시간에', '보통', '그다음', '##이랑', '다른데', '##요']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
239,3LQYGZjOUoA,그러면 이렇게 보시면 돼요,"['그러면', '이렇게', '보', '##시면', '돼', '##요']","['O', 'O', 'O', 'O']",[]
240,3LQYGZjOUoA,루터는 그 애는 곱하기적 사가의 제곱입니다,"['루', '##터는', '그', '애는', '곱', '##하기', '##적', '사', '##가의', '제', '##곱', '##입니다']","['O', 'O', 'O', 'O', 'O', 'O']",[]
241,3LQYGZjOUoA,이렇게 돼요,"['이렇게', '돼', '##요']","['O', 'O']",[]
242,3LQYGZjOUoA,따라서루트은루트의에체곳곱하기로보실수가있구요,"['따라서', '##루', '##트', '##은', '##루', '##트', '##의', '##에', '##체', '##곳', '##곱', '##하기로', '##보', '##실수', '##가', '##있', '##구요']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
243,3LQYGZjOUoA,이거는 정리하면 위 루트가 됩니다,"['이거는', '정리', '##하면', '위', '루', '##트가', '됩니다']","['O', 'O', 'O', 'O']",[]
244,3LQYGZjOUoA,따라서 얘는 분의 루트에요,"['따라서', '얘는', '분', '##의', '루', '##트', '##에요']","['O', 'O', 'O', 'O']",[]
245,3LQYGZjOUoA,그렇죠,"['그렇', '##죠']",['O'],[]
246,3LQYGZjOUoA,그래서분자품어를로나눠버리면얘는분해놓아됩니까플러스마이너스루트이렇게딱간단하게떨어집니다,"['그래서', '##분', '##자', '##품', '##어를', '##로나', '##눠', '##버리면', '##얘', '##는', '##분해', '##놓', '##아', '##됩니까', '##플', '##러스', '##마이', '##너스', '##루', '##트', '##이렇게', '##딱', '##간', '##단', '##하게', '##떨어', '##집니다']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
247,3LQYGZjOUoA,요건은 지난 시간에 우리가 풀어 어떤 거와 답이 똑같은 걸 볼 수가 있어요,"['요', '##건은', '지난', '시간에', '우리가', '풀어', '어떤', '거', '##와', '답이', '똑같은', '걸', '볼', '수가', '있어요']","['O', 'O', 'O', 'O', 'O', 'O']",[]
248,3LQYGZjOUoA,이때 도요 무투 안쪽이 양의 값을 가졌다는 거 요걸 잘 보셔야 됩니다,"['이때', '도요', '무', '##투', '안', '##쪽이', '양', '##의', '값', '##을', '가졌', '##다는', '거', '요', '##걸', '잘', '보', '##셔야', '됩니다']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
249,3LQYGZjOUoA,마지막으로 하나만 더 해볼까요 예를 들면의 제곱 펴 이퀄 얘를 근해 공식을 이용해서 풀면 어떻게 될까요,"['마지막으로', '하나만', '더', '해볼', '##까요', '예를', '들면', '##의', '제', '##곱', '펴', '이', '##퀄', '얘', '##를', '근', '##해', '공식', '##을', '이용해서', '풀', '##면', '어떻게', '될까요']","['O', 'NUM-B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",['NUM']
250,3LQYGZjOUoA,자의경우에는는그다음쓰이는합니다,"['자의', '##경우', '##에는', '##는', '##그', '##다음', '##쓰', '##이는', '##합니다']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
251,3LQYGZjOUoA,그렇죠 그러면 그리 공식 그냥 써주시면 돼요,"['그렇', '##죠', '그러면', '그리', '공식', '그냥', '써', '##주시', '##면', '돼', '##요']","['O', 'O', 'O', 'O', 'O']",[]
252,3LQYGZjOUoA,곱하기 분해에 자비니까 사합니다,"['곱', '##하기', '분', '##해', '##에', '자', '##비', '##니까', '사', '##합니다']","['O', 'O', 'O', 'NUM-B', 'O', 'O']",['NUM']
253,3LQYGZjOUoA,플러스마이너스 루트 뒤에 제곱이니까 사회적 업이 지어 곱하기 곱하기 쓰로 이렇게 됩니다,"['플', '##러스', '##마이', '##너스', '루', '##트', '뒤에', '제', '##곱', '##이니까', '사회적', '업', '##이', '지어', '곱', '##하기', '곱', '##하기', '쓰', '##로', '이렇게', '됩니다']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
254,3LQYGZjOUoA,자이렇게했더니요우판이영희돼요,"['자', '##이렇게', '##했더니', '##요', '##우', '##판이', '##영', '##희', '##돼', '##요']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
255,3LQYGZjOUoA,그래서 분의 플러스마이너스 루트의 되는 거고요,"['그래서', '분', '##의', '플', '##러스', '##마이', '##너스', '루', '##트', '##의', '되는', '거고', '##요']","['O', 'O', 'TRM-B', 'O', 'O', 'O', 'O', 'O']",['TRM']
256,3LQYGZjOUoA,이 경우로 그냥 분의 하나만 나옵니다,"['이', '경우', '##로', '그냥', '분', '##의', '하나만', '나옵니다']","['O', 'O', 'NUM-B', 'O']",['NUM']
257,3LQYGZjOUoA,그저 얼마 이렇게 된 거죠,"['그저', '얼마', '이렇게', '된', '거죠']",['O'],[]
258,3LQYGZjOUoA,그래서여러분이보셔야될게아요그노안이영이되버리면이때는근해종류가이하나밖에없는즉중근이된다는거요것도알고계셔야됩니다했죠,"['그래서', '##여러분', '##이', '##보', '##셔야', '##될', '##게', '##아요', '##그', '##노', '##안이', '##영이', '##되', '##버리면', '##이', '##때는', '##근', '##해', '##종', '##류가', '##이하', '##나', '##밖에', '##없는', '##즉', '##중', '##근', '##이', '##된다는', '##거', '##요', '##것도', '##알고', '##계', '##셔야', '##됩니다', '##했죠']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
259,3LQYGZjOUoA,자 그랬더니 어떤 학생이 질문을 합니다,"['자', '그랬', '##더니', '어떤', '학생이', '질문을', '합니다']","['O', 'CVL-B', 'O', 'O']",['CVL']
260,3LQYGZjOUoA,오오 근데 그러면 선생님 욥 이제곱회에 해당하는 부분 즉 그 노안 이음수가 나오면 어떻게 됩니까 이런 질문을 하는데 일단 응수가 나오는 경우는 중학교에서 바르지 않습니다,"['오', '##오', '근데', '그러면', '선생님', '욥', '이제', '##곱', '##회에', '해당', '##하는', '부분', '즉', '그', '노', '##안', '이', '##음', '##수가', '나오면', '어떻게', '됩니까', '이런', '질문을', '하는데', '일단', '응', '##수가', '나오는', '경우는', '중학교', '##에서', '바', '##르지', '않습니다']","['O', 'O', 'CVL-B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",['CVL']
261,3LQYGZjOUoA,따라서주 앞에서 나오는 문제는 그냥 다 양수 나영이 나오게 되어있다,"['따라서', '##주', '앞에서', '나오는', '문제는', '그냥', '다', '양', '##수', '나', '##영이', '나오게', '되어있다']","['CVL-B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",['CVL']
262,3LQYGZjOUoA,이렇게 생각하시면 돼요,"['이렇게', '생각', '##하시면', '돼', '##요']","['O', 'O', 'O']",[]
263,3LQYGZjOUoA,그렇죠 그래서 혹시 여러분들 학교에서 본 시험에서 이하늬 음수가 되는 게 어쩌고 제곱 빼기회가 음수가 되는 경우에는 그 은을 구할 수 없다나고 쓰시면 됩니다,"['그렇', '##죠', '그래서', '혹시', '여러분들', '학교에서', '본', '시험', '##에서', '이하', '##늬', '음', '##수가', '되는', '게', '어쩌고', '제', '##곱', '빼', '##기', '##회가', '음', '##수가', '되는', '경우', '##에는', '그', '은', '##을', '구', '##할', '수', '없다', '##나고', '쓰', '##시면', '됩니다']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
264,3LQYGZjOUoA,아시겠죠,"['아시', '##겠죠']",['O'],[]
265,3LQYGZjOUoA,요오 경우에 대해선 고등학교에 가서 배울 거기 때문에 너무 걱정 안 하셔도 돼요,"['요', '##오', '경우', '##에', '대해선', '고등학교', '##에', '가서', '배울', '거기', '때문에', '너무', '걱정', '안', '하셔', '##도', '돼', '##요']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
266,3LQYGZjOUoA,중학교에서는 애가 보다 크거나 같은 경우가 나온다,"['중학교', '##에서는', '애가', '보다', '크', '##거나', '같은', '경우가', '나온다']","['O', 'O', 'O', 'O', 'O']",[]
