,id,script,tokenize,NER-label,exist_label
285,2IcoQnoRu2w,근데 오늘 중학교 때까지고요 나중에 구두 학생이 돼서 복소수 쭉 오수를 배우게 되면 그때는요,"['근데', '오늘', '중학교', '때까지', '##고요', '나중에', '구', '##두', '학생이', '돼서', '복', '##소수', '쭉', '오', '##수를', '배우', '##게', '되면', '그때는', '##요']","['O', 'O', 'O', 'O', 'O', 'CVL-B', 'O', 'O', 'O', 'O', 'O']",['CVL']
286,2IcoQnoRu2w,조건이 사라집니다,"['조건', '##이', '사라', '##집니다']","['O', 'O']",[]
287,2IcoQnoRu2w,요 조건은 뭐냐면의 값이 쉴 수가 되기 위한 조건 유실 수음 루트 안에 제국 그러니까 제곱해서 되는 순대의 비해 종말을 사회 시 까요,"['요', '조건', '##은', '뭐냐', '##면', '##의', '값', '##이', '쉴', '수가', '되기', '위한', '조건', '유', '##실', '수', '##음', '루', '##트', '안에', '제', '##국', '그러니까', '제', '##곱', '##해서', '되는', '순', '##대의', '비해', '종', '##말을', '사회', '시', '까', '##요']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
288,2IcoQnoRu2w,근데 그 수가 보다 작으면 안 되잖아요,"['근데', '그', '수가', '보다', '작', '##으면', '안', '되잖아', '##요']","['O', 'O', 'O']",[]
289,2IcoQnoRu2w,실수는 지급하면 항상 용보다 큰 같으니까 그래서 실수 조건이라는 것을 여러분이 기억을 하시기 바랍니다,"['실수', '##는', '지급', '##하면', '항상', '용', '##보다', '큰', '같으니까', '그래서', '실수', '조건', '##이라는', '것을', '여러분', '##이', '기억', '##을', '하시', '##기', '바랍니다']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
290,2IcoQnoRu2w,그러면 이제 좌변에 있던 이에 입은 에피를 이 암되겠죠있으니까 물건은 보니까 이양의 뜰 어떻게 되겠어 부 내피가 되는데 분모 분자 어때요,"['그러면', '이제', '좌', '##변', '##에', '있던', '이에', '입은', '에', '##피', '##를', '이', '암', '##되', '##겠죠', '##있으니', '##까', '물건', '##은', '보니까', '이', '##양', '##의', '뜰', '어떻게', '되', '##겠어', '부', '내', '##피', '##가', '되는데', '분', '##모', '분', '##자', '어때', '##요']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
291,2IcoQnoRu2w,분모가 같죠,"['분', '##모가', '같', '##죠']","['O', 'O']",[]
292,2IcoQnoRu2w,그래서 한꺼번에는 하고 이제 완성이 된 겁니다,"['그래서', '한꺼번에', '##는', '하고', '이제', '완성', '##이', '된', '겁니다']","['O', 'O', 'O', 'O', 'O']",[]
293,2IcoQnoRu2w,이에 분의 플러스마이너스 요렇게 이제 이런 과정을 거쳐서 우리 아드네 음식을 드디어 중요한 건데 요요 과정은 일단 손으로 꼭 써보고 모든 단계를 완벽하게 이해해야 됩니다,"['이에', '분', '##의', '플', '##러스', '##마이', '##너스', '요', '##렇게', '이제', '이런', '과정', '##을', '거', '##쳐서', '우리', '아', '##드네', '음식', '##을', '드디어', '중요한', '건데', '요', '##요', '과정은', '일단', '손으로', '꼭', '써', '##보고', '모든', '단계', '##를', '완벽', '##하게', '이해', '##해야', '됩니다']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ANM-B', 'O', 'O', 'O', 'O', 'O']",['ANM']
294,2IcoQnoRu2w,그런 다음에 그 내용을 지금이 없는 거예요,"['그런', '다음에', '그', '내용을', '지금이', '없는', '거예요']","['O', 'O', 'O', 'O']",[]
295,2IcoQnoRu2w,되겠죠,"['되', '##겠죠']",['O'],[]
296,2IcoQnoRu2w,저런 왼쪽을 볼게요 예 같은 과정을 거쳐서 예를 들어서 여기의 제곱 플러스 엑스플러스꿀 저희 것을 한번 음 완전 조금씩 바꿔가면서의 값해볼게요,"['저런', '왼', '##쪽', '##을', '볼', '##게요', '예', '같은', '과정', '##을', '거', '##쳐서', '예를', '들어서', '여기', '##의', '제', '##곱', '플', '##러스', '엑스', '##플', '##러스', '##꿀', '저희', '것을', '한번', '음', '완전', '조금씩', '바꿔', '##가면서', '##의', '값', '##해볼', '##게요']","['TRM-B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'CVL-B', 'O', 'O', 'O', 'O', 'O', 'O']","['TRM', 'CVL']"
297,2IcoQnoRu2w,중요한 것은 얘는 그냥 뭐 식은 완전제곱습니다,"['중요한', '것은', '얘는', '그냥', '뭐', '식', '##은', '완전', '##제', '##곱', '##습니다']","['O', 'O', 'O', 'O', 'O']",[]
298,2IcoQnoRu2w,요걸 여러분이 이해를 하고 그네 오식으로 해야 돼요,"['요', '##걸', '여러분', '##이', '이해를', '하고', '그네', '오', '##식으로', '해야', '돼', '##요']","['O', 'O', 'O', 'O', 'O', 'O']",[]
299,2IcoQnoRu2w,그냥 웬만한 돼요,"['그냥', '웬', '##만한', '돼', '##요']","['O', 'O']",[]
300,2IcoQnoRu2w,그래서 양변을 이 적어 수인이로 나누어 줍니다,"['그래서', '양', '##변', '##을', '이', '적어', '수', '##인이', '##로', '나누어', '줍', '##니다']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
301,2IcoQnoRu2w,그렇죠,"['그렇', '##죠']",['O'],[]
302,2IcoQnoRu2w,나누기 일을 한 거예요,"['나누', '##기', '일을', '한', '거예요']","['O', 'O']",[]
303,2IcoQnoRu2w,그런 다음에 이어 좌변을 상 수상을 우려를 이양한 거죠,"['그런', '다음에', '이어', '좌', '##변', '##을', '상', '수상', '##을', '우려', '##를', '이', '##양', '##한', '거죠']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
304,2IcoQnoRu2w,이번 일이 되겠네요 줘,"['이번', '일이', '되겠네요', '줘']",['O'],[]
305,2IcoQnoRu2w,그런다음에여기의갯수어프라스부나오는데요,"['그런다', '##음에', '##여기', '##의', '##갯', '##수', '##어', '##프라', '##스', '##부', '##나오는', '##데요']","['O', 'O', 'O', 'O', 'O', 'O', 'ORG-B', 'O', 'O', 'O', 'O', 'O']",['ORG']
306,2IcoQnoRu2w,삼성을 어떻게 개선 않으면 분의 곱하기에게 서있죠,"['삼성을', '어떻게', '개선', '않으면', '분', '##의', '곱', '##하기에', '##게', '서', '##있', '##죠']","['ORG-B', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",['ORG']
307,2IcoQnoRu2w,분의 예산해 보니까 이 값이 어분의 모드라 이걸 제곱한 곳이 바로 삼성이니까 분회 제곱을 양변에 차례대로 겁니다,"['분', '##의', '예산', '##해', '보니까', '이', '값', '##이', '어', '##분의', '모', '##드라', '이걸', '제', '##곱', '##한', '곳이', '바로', '삼성이', '##니까', '분', '##회', '제', '##곱', '##을', '양', '##변', '##에', '차례', '##대로', '겁니다']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG-B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",['ORG']
308,2IcoQnoRu2w,남자면 이제 완전 조금씩 된 거예요,"['남자', '##면', '이제', '완전', '조금씩', '된', '거예요']","['O', 'O', 'O']",[]
309,2IcoQnoRu2w,플러스분의 최고이고 우변을 계산해 줘야겠죠 그랬더니 분에 됐어요이라는 것은 이제 사회적 법이니까 어제 국군의 성질에 의해서 플러스분의 오는 플러스마이너스 사업을 도에 됩니다,"['플', '##러스', '##분의', '최고', '##이고', '우', '##변', '##을', '계산', '##해', '줘야', '##겠죠', '그랬', '##더니', '분', '##에', '됐', '##어요', '##이라는', '것은', '이제', '사회적', '법이', '##니까', '어제', '국군', '##의', '성질', '##에', '의해서', '플', '##러스', '##분의', '오는', '플', '##러스', '##마이', '##너스', '사업을', '도', '##에', '됩니다']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
310,2IcoQnoRu2w,년이 접을 수가 없죠,"['년이', '접', '##을', '수가', '없죠']",['O'],[]
311,2IcoQnoRu2w,그대로 두고 이제 좌변에 있던 플러스 분노를 항은 일만 남았죠,"['그대로', '두고', '이제', '좌', '##변', '##에', '있던', '플', '##러스', '분노를', '항', '##은', '일만', '남았', '##죠']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
312,2IcoQnoRu2w,분모가 똑같습니다,"['분', '##모가', '똑같', '##습니다']","['O', 'O']",[]
313,2IcoQnoRu2w,그래서의 값은 분의 플러스마이너스 위치라고 이제 그늘 구할 수 있는 거예요,"['그래서', '##의', '값', '##은', '분', '##의', '플', '##러스', '##마이', '##너스', '위치', '##라고', '이제', '그', '##늘', '구', '##할', '수', '있는', '거예요']","['O', 'O', 'O', 'O', 'TRM-B', 'O', 'O', 'O', 'O', 'O', 'O']",['TRM']
314,2IcoQnoRu2w,최근은어플러스마이너스는저번에설명하는데복뽀동순이라고했죠,"['최근', '##은', '##어', '##플', '##러스', '##마이', '##너스', '##는', '##저', '##번에', '##설', '##명', '##하는데', '##복', '##뽀', '##동', '##순이', '##라고', '##했죠']","['ORG-B', 'O', 'O', 'ORG-B', 'O', 'O', 'O', 'O', 'CVL-B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['ORG', 'ORG', 'CVL']"
315,2IcoQnoRu2w,동순 이렇고 부르는데요,"['동', '##순', '이렇', '##고', '부르는', '##데요']","['O', 'O', 'O', 'O']",[]
316,2IcoQnoRu2w,이게 이제 불편해서 들어서 똑같은데 가운데에 루스 앞에 있는 보험 한다는 거잖아요,"['이게', '이제', '불편', '##해서', '들어서', '똑같은데', '가운데', '##에', '루', '##스', '앞에', '있는', '보험', '한다는', '거잖아', '##요']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
317,2IcoQnoRu2w,귀찮은 거예요,"['귀찮', '##은', '거예요']","['O', 'O']",[]
318,2IcoQnoRu2w,그래서 한꺼번에 쓴 겁니다,"['그래서', '한꺼번에', '쓴', '겁니다']","['O', 'O', 'O']",[]
319,2IcoQnoRu2w,정확하게는 개예요,"['정확하게', '##는', '개', '##예요']","['O', 'O', 'O']",[]
320,2IcoQnoRu2w,두 개의 글을 모두 구할 수 있다고 생각하면 됩니다,"['두', '개의', '글을', '모두', '구', '##할', '수', '있다고', '생각하면', '됩니다']","['O', 'O', 'O', 'O']",[]
321,2IcoQnoRu2w,음 아주 중요한 그 내용을 했고요,"['음', '아주', '중요한', '그', '내용을', '했고', '##요']","['O', 'O', 'O']",[]
322,2IcoQnoRu2w,여러분들은 여기서 작은의 공식이라고 하는데요,"['여러분들', '##은', '여기서', '작은', '##의', '공식', '##이라고', '하는데', '##요']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
323,2IcoQnoRu2w,일단 그 내고 쉬게 여러분 밑줄 그어놓고요,"['일단', '그', '내고', '쉬', '##게', '여러분', '밑', '##줄', '그', '##어놓고', '##요']","['O', 'O', 'O', 'O', 'O']",[]
324,2IcoQnoRu2w,그다음에 네모는 별표를 해도 구요 굉장히 중요합니다,"['그다음', '##에', '네', '##모는', '별', '##표를', '해도', '구', '##요', '굉장히', '중요', '##합니다']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
325,2IcoQnoRu2w,이참 안식은 식 매출 다 건너야 되겠죠,"['이', '##참', '안', '##식은', '식', '매출', '다', '건너', '##야', '되', '##겠죠']","['O', 'O', 'O', 'O']",[]
326,2IcoQnoRu2w,그런 다음에 위의 결과되니까요,"['그런', '다음에', '위', '##의', '결과', '##되니까', '##요']","['O', 'O', 'O', 'O']",[]
327,2IcoQnoRu2w,결과도 마찬가지지만 위의 과정 그 내 음식을 유도하는 과정을 꼭 노트에다 정확하게 필기해 보고 안 보고 연습장의 다 시험이 연습해 보세요,"['결과', '##도', '마찬가지', '##지만', '위', '##의', '과정', '그', '내', '음식', '##을', '유도', '##하는', '과정', '##을', '꼭', '노트', '##에다', '정확하게', '필', '##기', '##해', '보고', '안', '보고', '연습', '##장의', '다', '시험', '##이', '연습', '##해', '보세요']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
328,2IcoQnoRu2w,그래서 안 보고 완벽하게 일을 유도할 수 있도록 연습을 해야 됩니다,"['그래서', '안', '보고', '완벽', '##하게', '일을', '유도', '##할', '수', '있도록', '연습', '##을', '해야', '됩니다']","['O', 'O', 'O', 'O', 'O', 'O']",[]
329,2IcoQnoRu2w,그런 다음에 까먹으면 다시 한번 해보면 돼요,"['그런', '다음에', '까먹', '##으면', '다시', '한번', '해보', '##면', '돼', '##요']","['O', 'O', 'O', 'O']",[]
330,2IcoQnoRu2w,자주 중요한 내용을 했습니다,"['자주', '중요한', '내용을', '했습니다']","['O', 'O', 'O']",[]
331,2IcoQnoRu2w,여기서 언제 요것도 알아도 되겠죠,"['여기서', '언제', '요', '##것도', '알아', '##도', '되', '##겠죠']","['O', 'O', 'O', 'O']",[]
332,2IcoQnoRu2w,비해 조금 경우 데 커다란 크거나 갔다는 조건은 뭐라고요의 값이 실수를 만들기 위한 조건이 하실 수 고등학생이 되면 복소수를 배우게 돼서요 조건이 살았습니다,"['비해', '조금', '경우', '데', '커', '##다', '##란', '크', '##거나', '갔다', '##는', '조건', '##은', '뭐라고', '##요', '##의', '값', '##이', '실수를', '만들기', '위한', '조건', '##이', '하실', '수', '고등학생', '##이', '되면', '복', '##소수', '##를', '배우', '##게', '돼서', '##요', '조건', '##이', '살았', '##습니다']","['O', 'O', 'O', 'O', 'O', 'AFW-B', 'O', 'O', 'O', 'O', 'O', 'O', 'CVL-B', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['AFW', 'CVL']"
333,2IcoQnoRu2w,음어 예지원을 볼게요,"['음', '##어', '예', '##지원', '##을', '볼', '##게요']","['O', 'O', 'O', 'O']",[]
334,2IcoQnoRu2w,이차방정식 밑줄 거북과 맥적 쿨롱 일단 인숙 은혜가 안 되는 걸 확인해 보세요,"['이', '##차', '##방', '##정', '##식', '밑', '##줄', '거북', '##과', '맥', '##적', '쿨', '##롱', '일단', '인', '##숙', '은혜', '##가', '안', '되는', '걸', '확인', '##해', '보세요']","['CVL-B', 'CVL-B', 'CVL-B', 'O', 'O', 'O', 'O', 'O', 'PER-B', 'O', 'O', 'O']","['CVL', 'CVL', 'CVL', 'PER']"
335,2IcoQnoRu2w,안되죠,['안되죠'],['O'],[]
336,2IcoQnoRu2w,그럴때업이테스처럼는피는이고시는이니까그냥옷이다,"['그럴', '##때', '##업이', '##테', '##스', '##처럼', '##는', '##피', '##는', '##이고', '##시는', '##이니까', '##그냥', '##옷', '##이다']","['O', 'O', 'CVL-B', 'O', 'O', 'O', 'O', 'NUM-B', 'O', 'O', 'O', 'O', 'O', 'O']","['CVL', 'NUM']"
337,2IcoQnoRu2w,그대로대입하는고에서의값을바로공식처럼구할수있다는거예요,"['그대로', '##대', '##입', '##하는', '##고에', '##서', '##의', '##값을', '##바로', '##공', '##식', '##처럼', '##구', '##할수있다', '##는거', '##예요']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'NUM-B', 'O', 'O', 'O', 'O', 'O']",['NUM']
338,2IcoQnoRu2w,그러면 이에 분의 곱하기 분의 플러스마이너스를 팩 피해 종말을 살펴야 돼의 파랑 거죠,"['그러면', '이에', '분', '##의', '곱', '##하기', '분', '##의', '플', '##러스', '##마이', '##너스', '##를', '팩', '피해', '종', '##말을', '살펴', '##야', '돼', '##의', '파', '##랑', '거죠']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
339,2IcoQnoRu2w,그랬더니 분의 플러스마이너스부터 일 나왔죠,"['그랬', '##더니', '분', '##의', '플', '##러스', '##마이', '##너스', '##부터', '일', '나왔', '##죠']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
340,2IcoQnoRu2w,저 그러고 했는데 그럼 이게 의미가 뭐냐라는 거예요 의미를 알아야 되면 여러분들 저다 적어주세요,"['저', '그러고', '했는데', '그럼', '이게', '의미가', '뭐냐', '##라는', '거예요', '의미를', '알아야', '되면', '여러분들', '저', '##다', '적어', '##주세요']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
341,2IcoQnoRu2w,그러면의미는의제곱갑은자투짧게고루편할수있는데분의플러스루투자곱하기분의이렇게예수분야된다는얘기입니다,"['그러면', '##의미', '##는', '##의', '##제', '##곱', '##갑', '##은', '##자', '##투', '##짧', '##게', '##고루', '##편', '##할수있는', '##데', '##분의', '##플', '##러스', '##루', '##투자', '##곱', '##하기', '##분의', '##이렇게', '##예', '##수', '##분야', '##된다는', '##얘기', '##입니다']","['O', 'O', 'O', 'EVT-B', 'O', 'O', 'O', 'CVL-B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'FLD-B', 'O', 'O', 'CVL-B', 'CVL-B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['EVT', 'CVL', 'FLD', 'CVL', 'CVL']"
342,2IcoQnoRu2w,이 탓이에요,"['이', '탓', '##이에요']",['O'],[]
343,2IcoQnoRu2w,요거를 여러분 이해를 해야 돼요,"['요', '##거를', '여러분', '이해를', '해야', '돼', '##요']","['O', 'O', 'O', 'O']",[]
344,2IcoQnoRu2w,나그네 옷이라는 것은 인수 분해자 안 되는 이 차별 의식이 있으면 그 내 고식을 이용해서 인순을 할 수 있다 만약에 이것이 쿨이 된다면 방정식으로 바꾼 너 어떻게 돼요,"['나', '##그네', '옷', '##이라는', '것은', '인수', '분', '##해', '##자', '안', '되는', '이', '차별', '의식이', '있으면', '그', '내', '고', '##식을', '이용해서', '인', '##순', '##을', '할', '수', '있다', '만약에', '이것이', '쿨', '##이', '된다면', '방', '##정', '##식으로', '바꾼', '너', '어떻게', '돼', '##요']","['CVL-B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",['CVL']
345,2IcoQnoRu2w,그러면 어 각각 차시기 온 이 되는 값을 구하기 쉽지 않아 고해 놓고 보니까 이렇게 그냥 모시고 유도한 것과 동일하다 이런 내용입니다,"['그러면', '어', '각각', '차', '##시기', '온', '이', '되는', '값', '##을', '구하기', '쉽지', '않아', '고', '##해', '놓고', '보니까', '이렇게', '그냥', '모시고', '유도', '##한', '것과', '동일', '##하다', '이런', '내용', '##입니다']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
346,2IcoQnoRu2w,그래서 그 내고 식은 근을 구하는 것도 사용하지만 예수 분해를 할 때도 사용합니다,"['그래서', '그', '내고', '식', '##은', '근', '##을', '구', '##하는', '것도', '사용', '##하지만', '예수', '분', '##해를', '할', '때도', '사용', '##합니다']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
347,2IcoQnoRu2w,한번 볼게요,"['한번', '볼', '##게요']",['O'],[]
348,2IcoQnoRu2w,자 굉장히 중요하니까요,"['자', '굉장히', '중요', '##하니까', '##요']","['O', 'O', 'O']",[]
349,2IcoQnoRu2w,언제 그네 오시기 좀 수달이 되겠어 연습을 해야 돼요,"['언제', '그네', '오', '##시기', '좀', '수', '##달이', '되', '##겠어', '연습', '##을', '해야', '돼', '##요']","['O', 'O', 'O', 'O', 'O']",[]
350,2IcoQnoRu2w,연습을 씻고 음기 본적인 것은 전부 다음 교과서에도 한번 풀이 과정 써보고요,"['연습', '##을', '씻고', '음', '##기', '본적', '##인', '것은', '전부', '다음', '교과서', '##에도', '한번', '풀', '##이', '과정', '써', '##보고', '##요']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
351,2IcoQnoRu2w,그다음에 하나만 또 우리도 소리야 되겠지 놀 테다 좋냐 되겠죠,"['그다음', '##에', '하나만', '또', '우리도', '소리야', '되겠지', '놀', '테', '##다', '좋냐', '되', '##겠죠']","['O', 'O', 'NUM-B', 'O', 'O', 'O', 'O', 'O']",['NUM']
352,2IcoQnoRu2w,번번만 노트에 담번 종료해 주시기 바랍니다,"['번', '##번', '##만', '노트', '##에', '담', '##번', '종료', '##해', '주시', '##기', '바랍니다']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
353,2IcoQnoRu2w,자차 받을 주어라고 되어 있는데요,"['자', '##차', '받을', '주어', '##라고', '되어', '있는데', '##요']","['O', 'O', 'O', 'O']",[]
354,2IcoQnoRu2w,일단 여러분들은 그냥 오시길 배웠으니까 적용하는 겁니다는 하고요 자분의 얼마도가 일이니까 분의 비는 일이 좀 플러스마이너스 초하고요,"['일단', '여러분들', '##은', '그냥', '오', '##시길', '배웠', '##으니까', '적용', '##하는', '겁니다', '##는', '하고', '##요', '자', '##분의', '얼마', '##도가', '일이', '##니까', '분', '##의', '비', '##는', '일이', '좀', '플', '##러스', '##마이', '##너스', '초', '##하고', '##요']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
355,2IcoQnoRu2w,비해 주고 어 이래접은 음일이 조기 곱하기 시간을 술대 놓고 과로해줘야 돼요,"['비해', '주고', '어', '이래', '##접', '##은', '음', '##일이', '조기', '곱', '##하기', '시간을', '술', '##대', '놓고', '과', '##로', '##해줘야', '돼', '##요']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
356,2IcoQnoRu2w,책을 계산하는 겁니다,"['책을', '계산', '##하는', '겁니다']","['O', 'O']",[]
357,2IcoQnoRu2w,됐나요,"['됐', '##나요']",['O'],[]
358,2IcoQnoRu2w,그래서 이걸 계산해 주니까의 값은 분의 플러스마이너스 루트 되겠죠,"['그래서', '이걸', '계산', '##해', '주니', '##까', '##의', '값', '##은', '분', '##의', '플', '##러스', '##마이', '##너스', '루', '##트', '되', '##겠죠']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
359,2IcoQnoRu2w,그렇죠,"['그렇', '##죠']",['O'],[]
360,2IcoQnoRu2w,그렇게 그럼 이제 그늘다고 한 거예요,"['그렇게', '그럼', '이제', '그', '##늘', '##다고', '한', '거예요']","['O', 'O', 'O', 'O']",[]
361,2IcoQnoRu2w,자 이번 선거에서도 여러분 그 각자 직접 풀어보고 나중에 동영상을 플레이하면 확인해 주기 바랍니다,"['자', '이번', '선거에서', '##도', '여러분', '그', '각자', '직접', '풀어', '##보고', '나중에', '동영상', '##을', '플레이', '##하면', '확인', '##해', '주기', '바랍니다']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
362,2IcoQnoRu2w,자 이번에 풀어볼게요,"['자', '이번에', '풀어', '##볼', '##게요']","['O', 'O', 'O']",[]
363,2IcoQnoRu2w,음의 값은 자의 해군했는데 어이가 일이죠,"['음', '##의', '값', '##은', '자의', '해군', '##했는데', '어이가', '일이', '##죠']","['O', 'O', 'O', 'O', 'O']",[]
364,2IcoQnoRu2w,분 의하고 비가이에요,"['분', '의', '##하고', '비가', '##이에요']","['O', 'O']",[]
365,2IcoQnoRu2w,그러면이니까 얼마나 되겠어요,"['그러면', '##이니까', '얼마나', '되', '##겠어요']","['O', 'O', 'O', 'O']",[]
366,2IcoQnoRu2w,그렇죠,"['그렇', '##죠']",['O'],[]
367,2IcoQnoRu2w,이유가 됩니다,"['이유가', '됩니다']","['O', 'O']",[]
368,2IcoQnoRu2w,플러스마이너스로 토 비해 적어해 주고 얼마죠,"['플', '##러스', '##마이', '##너스', '##로', '토', '비해', '적어', '##해', '주고', '얼마', '##죠']","['O', 'O', 'O', 'O', 'O', 'O']",[]
369,2IcoQnoRu2w,조사 조사 시에요,"['조사', '조사', '시', '##에요']",['O'],[]
370,2IcoQnoRu2w,곱하기 곱하기 안 시간제 오니까 이때는 소바로 해줘야 됩니다,"['곱', '##하기', '곱', '##하기', '안', '시간', '##제', '오', '##니까', '이때', '##는', '소', '##바로', '해줘야', '됩니다']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
371,2IcoQnoRu2w,그렇죠,"['그렇', '##죠']",['O'],[]
372,2IcoQnoRu2w,책을 개선해 주면 되는 거예요,"['책을', '개선', '##해', '주면', '되는', '거예요']","['O', 'O']",[]
373,2IcoQnoRu2w,아아 어분의 음에 플러스 그렇죠,"['아', '##아', '어', '##분의', '음', '##에', '플', '##러스', '그렇', '##죠']","['O', 'O', 'O', 'O', 'O']",[]
374,2IcoQnoRu2w,하고요 값은 더 계산해 줍니까가 되겠네요,"['하고', '##요', '값', '##은', '더', '계산', '##해', '줍', '##니까', '##가', '되겠네요']","['O', 'O', 'O', 'O', 'O', 'O']",[]
375,2IcoQnoRu2w,그런데 여러분 들어 잭 없소가 루트를 쓸 때 낙상 루터 내수에 적을 수가 있는지 확인하라고 했죠,"['그런데', '여러분', '들어', '잭', '없', '##소가', '루', '##트를', '쓸', '때', '낙', '##상', '루', '##터', '내수', '##에', '적을', '수가', '있는지', '확인', '##하라고', '했', '##죠']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
376,2IcoQnoRu2w,그럼 육사에잖아요,"['그럼', '육', '##사에', '##잖아요']","['O', 'O']",[]
377,2IcoQnoRu2w,다시 한번 써줘야 됩니다 가서 멈추면 안 돼요,"['다시', '한번', '써', '##줘야', '됩니다', '가서', '멈추', '##면', '안', '돼', '##요']","['O', 'O', 'O', 'O']",[]
378,2IcoQnoRu2w,분의플러스이루툼가있으면좋아시계된거구요,"['분', '##의', '##플', '##러스', '##이', '##루', '##툼', '##가', '##있으면', '##좋아', '##시계', '##된거', '##구요']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
379,2IcoQnoRu2w,그리고 분모 분자의 지금 보면 약분을 해야 되겠죠,"['그리고', '분', '##모', '분', '##자의', '지금', '보면', '약', '##분을', '해야', '되', '##겠죠']","['O', 'O', 'O', 'O', 'O']",[]
380,2IcoQnoRu2w,둘 다 일어나 너 있어나 배 있잖아요,"['둘', '다', '일어나', '너', '있어', '##나', '배', '있잖아요']","['O', 'O', 'O']",[]
381,2IcoQnoRu2w,그래서 한 번도 자 없으니 좀 위다 써볼까요,"['그래서', '한', '번도', '자', '없으니', '좀', '위', '##다', '써', '##볼까', '##요']","['O', 'O', 'O', 'O', 'O']",[]
382,2IcoQnoRu2w,아래 씁시다,"['아래', '씁', '##시다']",['O'],[]
383,2IcoQnoRu2w,그래서 플러스마이너스별로 초 이런 식으로 쓰면 되는 거야,"['그래서', '플', '##러스', '##마이', '##너스', '##별로', '초', '이런', '식으로', '쓰면', '되는', '거야']","['O', 'O', 'O', 'O', 'O', 'O']",[]
384,2IcoQnoRu2w,자 그다음에 월에 볼게요 어선 반도 보면 음 여기서 나중엔 제구야 이번에 설명을 해줘야겠다,"['자', '그다음', '##에', '월', '##에', '볼', '##게요', '어', '##선', '반도', '보면', '음', '여기서', '나중엔', '제', '##구야', '이번에', '설명', '##을', '해줘야', '##겠다']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
